carrier_name,date,distance flown
Envoy Air,2013-04-26,44290
Envoy Air,2013-04-27,27412
Envoy Air,2013-04-28,38686
Envoy Air,2013-04-29,45437
Envoy Air,2013-04-30,44935
Envoy Air,2013-05-01,44935
Envoy Air,2013-05-02,45437
Envoy Air,2013-05-03,44290
Envoy Air,2013-05-04,27412
Envoy Air,2013-05-05,38686
Envoy Air,2013-05-06,45437
Envoy Air,2013-05-07,44935
Envoy Air,2013-05-08,44935
Envoy Air,2013-05-09,45437
Envoy Air,2013-05-10,44290
Envoy Air,2013-05-11,27412
Envoy Air,2013-05-12,38686
Envoy Air,2013-05-13,45437
Envoy Air,2013-05-14,44935
Envoy Air,2013-05-15,44935
Envoy Air,2013-05-16,45437
Envoy Air,2013-05-17,44290
Envoy Air,2013-05-18,27412
Envoy Air,2013-05-19,38686
Envoy Air,2013-05-20,45437
Envoy Air,2013-05-21,44935
Envoy Air,2013-05-22,44935
Envoy Air,2013-05-23,45437
Envoy Air,2013-05-24,44290
Envoy Air,2013-05-25,27412
Envoy Air,2013-05-26,34724
Envoy Air,2013-05-27,45437
Envoy Air,2013-05-28,44935
Envoy Air,2013-05-29,44935
Envoy Air,2013-05-30,45437
Envoy Air,2013-05-31,44290
Envoy Air,2013-06-01,27412
Envoy Air,2013-06-02,38686
Envoy Air,2013-06-03,45437
Envoy Air,2013-06-04,44935
Envoy Air,2013-06-05,44935
Envoy Air,2013-06-06,45437
Envoy Air,2013-06-07,44290
Envoy Air,2013-06-08,27412
Envoy Air,2013-06-09,38686
Envoy Air,2013-06-10,45437
Envoy Air,2013-06-11,44491
Envoy Air,2013-06-12,44993
Envoy Air,2013-06-13,44993
Envoy Air,2013-06-14,44501
Envoy Air,2013-06-15,29011
Envoy Air,2013-06-16,38478
Envoy Air,2013-06-17,44993
Envoy Air,2013-06-18,44993
Envoy Air,2013-06-19,44993
Envoy Air,2013-06-20,44993
Envoy Air,2013-06-21,44501
Envoy Air,2013-06-22,29011
Envoy Air,2013-06-23,38478
Envoy Air,2013-06-24,44993
Envoy Air,2013-06-25,44993
Envoy Air,2013-06-26,44993
Envoy Air,2013-06-27,44993
Envoy Air,2013-06-28,44501
Envoy Air,2013-06-29,29011
Envoy Air,2013-06-30,38478
Envoy Air,2013-07-01,44993
Envoy Air,2013-07-02,44993
Envoy Air,2013-07-03,44229
Envoy Air,2013-07-04,31488
Envoy Air,2013-07-05,40723
Envoy Air,2013-07-06,29011
Envoy Air,2013-07-07,38478
Envoy Air,2013-07-08,44993
Envoy Air,2013-07-09,44993
Envoy Air,2013-07-10,44993
Envoy Air,2013-07-11,44993
Envoy Air,2013-07-12,44501
Envoy Air,2013-07-13,29011
Envoy Air,2013-07-14,38478
Envoy Air,2013-07-15,44993
Envoy Air,2013-07-16,44993
Envoy Air,2013-07-17,44993
Envoy Air,2013-07-18,44993
Envoy Air,2013-07-19,44501
Envoy Air,2013-07-20,29011
Envoy Air,2013-07-21,38478
Envoy Air,2013-07-22,44993
Envoy Air,2013-07-23,44993
Envoy Air,2013-07-24,44993
Envoy Air,2013-07-25,44993
Envoy Air,2013-07-26,44501
Envoy Air,2013-07-27,29011
Envoy Air,2013-07-28,38478
Envoy Air,2013-07-29,44993
Envoy Air,2013-07-30,44993
Envoy Air,2013-07-31,44993
Envoy Air,2013-08-01,44993
Envoy Air,2013-08-02,44501
Envoy Air,2013-08-03,29011
Envoy Air,2013-08-04,38478
Envoy Air,2013-08-05,44993
Envoy Air,2013-08-06,44993
Envoy Air,2013-08-07,44993
Envoy Air,2013-08-08,44993
Envoy Air,2013-08-09,44501
Envoy Air,2013-08-10,29011
Envoy Air,2013-08-11,38478
Envoy Air,2013-08-12,44993
Envoy Air,2013-08-13,44993
Envoy Air,2013-08-14,44993
Envoy Air,2013-08-15,44993
Envoy Air,2013-08-16,44501
Envoy Air,2013-08-17,29011
Envoy Air,2013-08-18,38478
Envoy Air,2013-08-19,44993
Envoy Air,2013-08-20,44993
Envoy Air,2013-08-21,44993
Envoy Air,2013-08-22,44993
Envoy Air,2013-08-23,44501
Envoy Air,2013-08-24,29011
Envoy Air,2013-08-25,38478
Envoy Air,2013-08-26,44993
Envoy Air,2013-08-27,44890
Envoy Air,2013-08-28,46284
Envoy Air,2013-08-29,47003
Envoy Air,2013-08-30,45856
Envoy Air,2013-08-31,26409
Envoy Air,2013-09-01,32591
Envoy Air,2013-09-02,43070
Envoy Air,2013-09-03,46284
Envoy Air,2013-09-04,46284
Envoy Air,2013-09-05,47003
Envoy Air,2013-09-06,45856
Envoy Air,2013-09-07,26888
Envoy Air,2013-09-08,40250
Envoy Air,2013-09-09,47003
Envoy Air,2013-09-10,46284
Envoy Air,2013-09-11,46284
Envoy Air,2013-09-12,47003
Envoy Air,2013-09-13,45856
Envoy Air,2013-09-14,26888
Envoy Air,2013-09-15,40250
Envoy Air,2013-09-16,47003
Envoy Air,2013-09-17,46284
Envoy Air,2013-09-18,46284
Envoy Air,2013-09-19,47003
Envoy Air,2013-09-20,45856
Envoy Air,2013-09-21,26888
Envoy Air,2013-09-22,40250
Envoy Air,2013-09-23,47003
Envoy Air,2013-09-24,46284
Envoy Air,2013-09-25,46284
Envoy Air,2013-09-26,47003
Envoy Air,2013-09-27,45856
Envoy Air,2013-09-28,26888
Envoy Air,2013-09-29,40250
Envoy Air,2013-09-30,47003
Envoy Air,2013-10-01,45565
Envoy Air,2013-10-02,44846
Envoy Air,2013-10-03,44846
Envoy Air,2013-10-04,43699
Envoy Air,2013-10-05,24731
Envoy Air,2013-10-06,38093
Envoy Air,2013-10-07,44846
Envoy Air,2013-10-08,44846
Envoy Air,2013-10-09,44846
Envoy Air,2013-10-10,44846
Envoy Air,2013-10-11,43699
Envoy Air,2013-10-12,24731
Envoy Air,2013-10-13,38093
Envoy Air,2013-10-14,44846
Envoy Air,2013-10-15,44846
Envoy Air,2013-10-16,44846
Envoy Air,2013-10-17,44846
Envoy Air,2013-10-18,43699
Envoy Air,2013-10-19,24731
Envoy Air,2013-10-20,38093
Envoy Air,2013-10-21,44846
Envoy Air,2013-10-22,44846
Envoy Air,2013-10-23,44846
Envoy Air,2013-10-24,44846
Envoy Air,2013-10-25,43699
Envoy Air,2013-10-26,24731
Envoy Air,2013-10-27,38093
Envoy Air,2013-10-28,44846
Envoy Air,2013-10-29,44846
Envoy Air,2013-10-30,44846
Envoy Air,2013-10-31,44846
Envoy Air,2013-11-01,42980
Envoy Air,2013-11-02,24731
Envoy Air,2013-11-03,37374
Envoy Air,2013-11-04,44127
Envoy Air,2013-11-05,44127
Envoy Air,2013-11-06,44127
Envoy Air,2013-11-07,44127
Envoy Air,2013-11-08,42980
Envoy Air,2013-11-09,24731
Envoy Air,2013-11-10,37374
Envoy Air,2013-11-11,44127
Envoy Air,2013-11-12,44127
Envoy Air,2013-11-13,44127
Envoy Air,2013-11-14,44127
Envoy Air,2013-11-15,42980
Envoy Air,2013-11-16,24731
Envoy Air,2013-11-17,37374
Envoy Air,2013-11-18,44127
Envoy Air,2013-11-19,44127
Envoy Air,2013-11-20,42980
Envoy Air,2013-11-21,45557
Envoy Air,2013-11-22,43691
Envoy Air,2013-11-23,26375
Envoy Air,2013-11-24,38557
Envoy Air,2013-11-25,44838
Envoy Air,2013-11-26,44407
Envoy Air,2013-11-27,44838
Envoy Air,2013-11-28,30137
Envoy Air,2013-11-29,31581
Envoy Air,2013-11-30,26375
Envoy Air,2013-12-01,38557
Envoy Air,2013-12-02,44838
Envoy Air,2013-12-03,44407
Envoy Air,2013-12-04,44838
Envoy Air,2013-12-05,44838
Envoy Air,2013-12-06,43691
Envoy Air,2013-12-07,26375
Envoy Air,2013-12-08,38557
Envoy Air,2013-12-09,44838
Envoy Air,2013-12-10,44407
Envoy Air,2013-12-11,44838
Envoy Air,2013-12-12,44838
Envoy Air,2013-12-13,43691
Envoy Air,2013-12-14,26375
Envoy Air,2013-12-15,38557
Envoy Air,2013-12-16,44838
Envoy Air,2013-12-17,44407
Envoy Air,2013-12-18,44838
Envoy Air,2013-12-19,44838
Envoy Air,2013-12-20,43691
Envoy Air,2013-12-21,26375
Envoy Air,2013-12-22,38557
Envoy Air,2013-12-23,44838
Envoy Air,2013-12-24,29120
Envoy Air,2013-12-25,33250
Envoy Air,2013-12-26,44838
Envoy Air,2013-12-27,43691
Envoy Air,2013-12-28,26375
Envoy Air,2013-12-29,38557
Envoy Air,2013-12-30,44838
Envoy Air,2013-12-31,30558
ExpressJet Airlines Inc.,2013-01-01,57009
ExpressJet Airlines Inc.,2013-01-02,69842
ExpressJet Airlines Inc.,2013-01-03,74463
ExpressJet Airlines Inc.,2013-01-04,72336
ExpressJet Airlines Inc.,2013-01-05,35545
ExpressJet Airlines Inc.,2013-01-06,66749
ExpressJet Airlines Inc.,2013-01-07,79970
ExpressJet Airlines Inc.,2013-01-08,75848
ExpressJet Airlines Inc.,2013-01-09,78216
ExpressJet Airlines Inc.,2013-01-10,80838
ExpressJet Airlines Inc.,2013-01-11,79206
ExpressJet Airlines Inc.,2013-01-12,36465
ExpressJet Airlines Inc.,2013-01-13,67389
ExpressJet Airlines Inc.,2013-01-14,80695
ExpressJet Airlines Inc.,2013-01-15,78047
ExpressJet Airlines Inc.,2013-01-16,78482
ExpressJet Airlines Inc.,2013-01-17,80784
ExpressJet Airlines Inc.,2013-01-18,78994
ExpressJet Airlines Inc.,2013-01-19,35372
ExpressJet Airlines Inc.,2013-01-20,65792
ExpressJet Airlines Inc.,2013-01-21,78474
ExpressJet Airlines Inc.,2013-01-22,77240
ExpressJet Airlines Inc.,2013-01-23,77208
ExpressJet Airlines Inc.,2013-01-24,79830
ExpressJet Airlines Inc.,2013-01-25,77986
ExpressJet Airlines Inc.,2013-01-26,35461
ExpressJet Airlines Inc.,2013-01-27,66627
ExpressJet Airlines Inc.,2013-01-28,78962
ExpressJet Airlines Inc.,2013-01-29,77240
ExpressJet Airlines Inc.,2013-01-30,78199
ExpressJet Airlines Inc.,2013-01-31,79564
ExpressJet Airlines Inc.,2013-02-01,78464
ExpressJet Airlines Inc.,2013-02-02,34782
ExpressJet Airlines Inc.,2013-02-03,63162
ExpressJet Airlines Inc.,2013-02-04,79903
ExpressJet Airlines Inc.,2013-02-05,78365
ExpressJet Airlines Inc.,2013-02-06,78853
ExpressJet Airlines Inc.,2013-02-07,81475
ExpressJet Airlines Inc.,2013-02-08,79210
ExpressJet Airlines Inc.,2013-02-09,36274
ExpressJet Airlines Inc.,2013-02-10,67264
ExpressJet Airlines Inc.,2013-02-11,80607
ExpressJet Airlines Inc.,2013-02-12,78046
ExpressJet Airlines Inc.,2013-02-13,78081
ExpressJet Airlines Inc.,2013-02-14,80545
ExpressJet Airlines Inc.,2013-02-15,78478
ExpressJet Airlines Inc.,2013-02-16,44719
ExpressJet Airlines Inc.,2013-02-17,62835
ExpressJet Airlines Inc.,2013-02-18,77701
ExpressJet Airlines Inc.,2013-02-19,79197
ExpressJet Airlines Inc.,2013-02-20,79880
ExpressJet Airlines Inc.,2013-02-21,80287
ExpressJet Airlines Inc.,2013-02-22,78555
ExpressJet Airlines Inc.,2013-02-23,44677
ExpressJet Airlines Inc.,2013-02-24,67007
ExpressJet Airlines Inc.,2013-02-25,79685
ExpressJet Airlines Inc.,2013-02-26,80559
ExpressJet Airlines Inc.,2013-02-27,79880
ExpressJet Airlines Inc.,2013-02-28,80935
ExpressJet Airlines Inc.,2013-03-01,82892
ExpressJet Airlines Inc.,2013-03-02,53333
ExpressJet Airlines Inc.,2013-03-03,78995
ExpressJet Airlines Inc.,2013-03-04,89030
ExpressJet Airlines Inc.,2013-03-05,91343
ExpressJet Airlines Inc.,2013-03-06,90512
ExpressJet Airlines Inc.,2013-03-07,89374
ExpressJet Airlines Inc.,2013-03-08,89278
ExpressJet Airlines Inc.,2013-03-09,52729
ExpressJet Airlines Inc.,2013-03-10,79035
ExpressJet Airlines Inc.,2013-03-11,89030
ExpressJet Airlines Inc.,2013-03-12,90471
ExpressJet Airlines Inc.,2013-03-13,89983
ExpressJet Airlines Inc.,2013-03-14,89374
ExpressJet Airlines Inc.,2013-03-15,89278
ExpressJet Airlines Inc.,2013-03-16,53985
ExpressJet Airlines Inc.,2013-03-17,78623
ExpressJet Airlines Inc.,2013-03-18,89030
ExpressJet Airlines Inc.,2013-03-19,90814
ExpressJet Airlines Inc.,2013-03-20,90512
ExpressJet Airlines Inc.,2013-03-21,89374
ExpressJet Airlines Inc.,2013-03-22,89278
ExpressJet Airlines Inc.,2013-03-23,53483
ExpressJet Airlines Inc.,2013-03-24,78506
ExpressJet Airlines Inc.,2013-03-25,89030
ExpressJet Airlines Inc.,2013-03-26,91343
ExpressJet Airlines Inc.,2013-03-27,90512
ExpressJet Airlines Inc.,2013-03-28,90120
ExpressJet Airlines Inc.,2013-03-29,89526
ExpressJet Airlines Inc.,2013-03-30,54377
ExpressJet Airlines Inc.,2013-03-31,77485
ExpressJet Airlines Inc.,2013-04-01,89145
ExpressJet Airlines Inc.,2013-04-02,90298
ExpressJet Airlines Inc.,2013-04-03,89537
ExpressJet Airlines Inc.,2013-04-04,87399
ExpressJet Airlines Inc.,2013-04-05,86495
ExpressJet Airlines Inc.,2013-04-06,50709
ExpressJet Airlines Inc.,2013-04-07,77436
ExpressJet Airlines Inc.,2013-04-08,86729
ExpressJet Airlines Inc.,2013-04-09,92360
ExpressJet Airlines Inc.,2013-04-10,93516
ExpressJet Airlines Inc.,2013-04-11,94017
ExpressJet Airlines Inc.,2013-04-12,93415
ExpressJet Airlines Inc.,2013-04-13,53115
ExpressJet Airlines Inc.,2013-04-14,81985
ExpressJet Airlines Inc.,2013-04-15,93415
ExpressJet Airlines Inc.,2013-04-16,92360
ExpressJet Airlines Inc.,2013-04-17,93516
ExpressJet Airlines Inc.,2013-04-18,94017
ExpressJet Airlines Inc.,2013-04-19,93415
ExpressJet Airlines Inc.,2013-04-20,53015
ExpressJet Airlines Inc.,2013-04-21,81985
ExpressJet Airlines Inc.,2013-04-22,93415
ExpressJet Airlines Inc.,2013-04-23,92360
ExpressJet Airlines Inc.,2013-04-24,93516
ExpressJet Airlines Inc.,2013-04-25,93009
ExpressJet Airlines Inc.,2013-04-26,93415
ExpressJet Airlines Inc.,2013-04-27,53487
ExpressJet Airlines Inc.,2013-04-28,81985
ExpressJet Airlines Inc.,2013-04-29,93415
ExpressJet Airlines Inc.,2013-04-30,92013
ExpressJet Airlines Inc.,2013-05-01,93836
ExpressJet Airlines Inc.,2013-05-02,96766
ExpressJet Airlines Inc.,2013-05-03,95549
ExpressJet Airlines Inc.,2013-05-04,56363
ExpressJet Airlines Inc.,2013-05-05,87106
ExpressJet Airlines Inc.,2013-05-06,96047
ExpressJet Airlines Inc.,2013-05-07,93011
ExpressJet Airlines Inc.,2013-05-08,96439
ExpressJet Airlines Inc.,2013-05-09,96649
ExpressJet Airlines Inc.,2013-05-10,96652
ExpressJet Airlines Inc.,2013-05-11,55513
ExpressJet Airlines Inc.,2013-05-12,86355
ExpressJet Airlines Inc.,2013-05-13,96047
ExpressJet Airlines Inc.,2013-05-14,92442
ExpressJet Airlines Inc.,2013-05-15,96439
ExpressJet Airlines Inc.,2013-05-16,96649
ExpressJet Airlines Inc.,2013-05-17,96652
ExpressJet Airlines Inc.,2013-05-18,56851
ExpressJet Airlines Inc.,2013-05-19,85423
ExpressJet Airlines Inc.,2013-05-20,96047
ExpressJet Airlines Inc.,2013-05-21,92442
ExpressJet Airlines Inc.,2013-05-22,96439
ExpressJet Airlines Inc.,2013-05-23,95777
ExpressJet Airlines Inc.,2013-05-24,96652
ExpressJet Airlines Inc.,2013-05-25,56008
ExpressJet Airlines Inc.,2013-05-26,47646
ExpressJet Airlines Inc.,2013-05-27,85056
ExpressJet Airlines Inc.,2013-05-28,97010
ExpressJet Airlines Inc.,2013-05-29,96439
ExpressJet Airlines Inc.,2013-05-30,97294
ExpressJet Airlines Inc.,2013-05-31,97297
ExpressJet Airlines Inc.,2013-06-01,56363
ExpressJet Airlines Inc.,2013-06-02,84571
ExpressJet Airlines Inc.,2013-06-03,92216
ExpressJet Airlines Inc.,2013-06-04,91478
ExpressJet Airlines Inc.,2013-06-05,95811
ExpressJet Airlines Inc.,2013-06-06,89264
ExpressJet Airlines Inc.,2013-06-07,88662
ExpressJet Airlines Inc.,2013-06-08,69057
ExpressJet Airlines Inc.,2013-06-09,79255
ExpressJet Airlines Inc.,2013-06-10,88398
ExpressJet Airlines Inc.,2013-06-11,88886
ExpressJet Airlines Inc.,2013-06-12,88886
ExpressJet Airlines Inc.,2013-06-13,89488
ExpressJet Airlines Inc.,2013-06-14,88691
ExpressJet Airlines Inc.,2013-06-15,68043
ExpressJet Airlines Inc.,2013-06-16,82527
ExpressJet Airlines Inc.,2013-06-17,88886
ExpressJet Airlines Inc.,2013-06-18,88886
ExpressJet Airlines Inc.,2013-06-19,88886
ExpressJet Airlines Inc.,2013-06-20,89488
ExpressJet Airlines Inc.,2013-06-21,88691
ExpressJet Airlines Inc.,2013-06-22,68550
ExpressJet Airlines Inc.,2013-06-23,82755
ExpressJet Airlines Inc.,2013-06-24,88886
ExpressJet Airlines Inc.,2013-06-25,88886
ExpressJet Airlines Inc.,2013-06-26,88886
ExpressJet Airlines Inc.,2013-06-27,89488
ExpressJet Airlines Inc.,2013-06-28,89151
ExpressJet Airlines Inc.,2013-06-29,67992
ExpressJet Airlines Inc.,2013-06-30,81446
ExpressJet Airlines Inc.,2013-07-01,83889
ExpressJet Airlines Inc.,2013-07-02,81685
ExpressJet Airlines Inc.,2013-07-03,89946
ExpressJet Airlines Inc.,2013-07-04,54550
ExpressJet Airlines Inc.,2013-07-05,57874
ExpressJet Airlines Inc.,2013-07-06,70594
ExpressJet Airlines Inc.,2013-07-07,84661
ExpressJet Airlines Inc.,2013-07-08,95372
ExpressJet Airlines Inc.,2013-07-09,96176
ExpressJet Airlines Inc.,2013-07-10,95894
ExpressJet Airlines Inc.,2013-07-11,96496
ExpressJet Airlines Inc.,2013-07-12,95588
ExpressJet Airlines Inc.,2013-07-13,70876
ExpressJet Airlines Inc.,2013-07-14,83914
ExpressJet Airlines Inc.,2013-07-15,95894
ExpressJet Airlines Inc.,2013-07-16,95894
ExpressJet Airlines Inc.,2013-07-17,95894
ExpressJet Airlines Inc.,2013-07-18,96496
ExpressJet Airlines Inc.,2013-07-19,95588
ExpressJet Airlines Inc.,2013-07-20,70876
ExpressJet Airlines Inc.,2013-07-21,83914
ExpressJet Airlines Inc.,2013-07-22,95894
ExpressJet Airlines Inc.,2013-07-23,95894
ExpressJet Airlines Inc.,2013-07-24,95894
ExpressJet Airlines Inc.,2013-07-25,96496
ExpressJet Airlines Inc.,2013-07-26,95588
ExpressJet Airlines Inc.,2013-07-27,70876
ExpressJet Airlines Inc.,2013-07-28,83914
ExpressJet Airlines Inc.,2013-07-29,95894
ExpressJet Airlines Inc.,2013-07-30,95894
ExpressJet Airlines Inc.,2013-07-31,95894
ExpressJet Airlines Inc.,2013-08-01,95286
ExpressJet Airlines Inc.,2013-08-02,94378
ExpressJet Airlines Inc.,2013-08-03,69694
ExpressJet Airlines Inc.,2013-08-04,83765
ExpressJet Airlines Inc.,2013-08-05,94658
ExpressJet Airlines Inc.,2013-08-06,94684
ExpressJet Airlines Inc.,2013-08-07,94684
ExpressJet Airlines Inc.,2013-08-08,95286
ExpressJet Airlines Inc.,2013-08-09,94378
ExpressJet Airlines Inc.,2013-08-10,69639
ExpressJet Airlines Inc.,2013-08-11,83305
ExpressJet Airlines Inc.,2013-08-12,94800
ExpressJet Airlines Inc.,2013-08-13,89689
ExpressJet Airlines Inc.,2013-08-14,90437
ExpressJet Airlines Inc.,2013-08-15,91251
ExpressJet Airlines Inc.,2013-08-16,91558
ExpressJet Airlines Inc.,2013-08-17,61354
ExpressJet Airlines Inc.,2013-08-18,73984
ExpressJet Airlines Inc.,2013-08-19,90649
ExpressJet Airlines Inc.,2013-08-20,88631
ExpressJet Airlines Inc.,2013-08-21,89050
ExpressJet Airlines Inc.,2013-08-22,90352
ExpressJet Airlines Inc.,2013-08-23,90832
ExpressJet Airlines Inc.,2013-08-24,58996
ExpressJet Airlines Inc.,2013-08-25,72416
ExpressJet Airlines Inc.,2013-08-26,89945
ExpressJet Airlines Inc.,2013-08-27,93739
ExpressJet Airlines Inc.,2013-08-28,93108
ExpressJet Airlines Inc.,2013-08-29,94617
ExpressJet Airlines Inc.,2013-08-30,94852
ExpressJet Airlines Inc.,2013-08-31,41161
ExpressJet Airlines Inc.,2013-09-01,48378
ExpressJet Airlines Inc.,2013-09-02,89567
ExpressJet Airlines Inc.,2013-09-03,95977
ExpressJet Airlines Inc.,2013-09-04,97982
ExpressJet Airlines Inc.,2013-09-05,97231
ExpressJet Airlines Inc.,2013-09-06,98895
ExpressJet Airlines Inc.,2013-09-07,47862
ExpressJet Airlines Inc.,2013-09-08,88487
ExpressJet Airlines Inc.,2013-09-09,103931
ExpressJet Airlines Inc.,2013-09-10,102726
ExpressJet Airlines Inc.,2013-09-11,101150
ExpressJet Airlines Inc.,2013-09-12,103767
ExpressJet Airlines Inc.,2013-09-13,103786
ExpressJet Airlines Inc.,2013-09-14,48716
ExpressJet Airlines Inc.,2013-09-15,87776
ExpressJet Airlines Inc.,2013-09-16,104419
ExpressJet Airlines Inc.,2013-09-17,103367
ExpressJet Airlines Inc.,2013-09-18,104863
ExpressJet Airlines Inc.,2013-09-19,104255
ExpressJet Airlines Inc.,2013-09-20,104425
ExpressJet Airlines Inc.,2013-09-21,48748
ExpressJet Airlines Inc.,2013-09-22,88860
ExpressJet Airlines Inc.,2013-09-23,104907
ExpressJet Airlines Inc.,2013-09-24,103571
ExpressJet Airlines Inc.,2013-09-25,102860
ExpressJet Airlines Inc.,2013-09-26,101321
ExpressJet Airlines Inc.,2013-09-27,100870
ExpressJet Airlines Inc.,2013-09-28,47894
ExpressJet Airlines Inc.,2013-09-29,87380
ExpressJet Airlines Inc.,2013-09-30,101465
ExpressJet Airlines Inc.,2013-10-01,102937
ExpressJet Airlines Inc.,2013-10-02,102771
ExpressJet Airlines Inc.,2013-10-03,102309
ExpressJet Airlines Inc.,2013-10-04,101707
ExpressJet Airlines Inc.,2013-10-05,48970
ExpressJet Airlines Inc.,2013-10-06,89075
ExpressJet Airlines Inc.,2013-10-07,100975
ExpressJet Airlines Inc.,2013-10-08,99476
ExpressJet Airlines Inc.,2013-10-09,100533
ExpressJet Airlines Inc.,2013-10-10,100071
ExpressJet Airlines Inc.,2013-10-11,99469
ExpressJet Airlines Inc.,2013-10-12,46822
ExpressJet Airlines Inc.,2013-10-13,87740
ExpressJet Airlines Inc.,2013-10-14,99957
ExpressJet Airlines Inc.,2013-10-15,99811
ExpressJet Airlines Inc.,2013-10-16,100533
ExpressJet Airlines Inc.,2013-10-17,99891
ExpressJet Airlines Inc.,2013-10-18,99021
ExpressJet Airlines Inc.,2013-10-19,46608
ExpressJet Airlines Inc.,2013-10-20,88103
ExpressJet Airlines Inc.,2013-10-21,99469
ExpressJet Airlines Inc.,2013-10-22,99811
ExpressJet Airlines Inc.,2013-10-23,100533
ExpressJet Airlines Inc.,2013-10-24,99363
ExpressJet Airlines Inc.,2013-10-25,99469
ExpressJet Airlines Inc.,2013-10-26,47406
ExpressJet Airlines Inc.,2013-10-27,88591
ExpressJet Airlines Inc.,2013-10-28,99469
ExpressJet Airlines Inc.,2013-10-29,99811
ExpressJet Airlines Inc.,2013-10-30,100533
ExpressJet Airlines Inc.,2013-10-31,85228
ExpressJet Airlines Inc.,2013-11-01,99866
ExpressJet Airlines Inc.,2013-11-02,47789
ExpressJet Airlines Inc.,2013-11-03,86316
ExpressJet Airlines Inc.,2013-11-04,94600
ExpressJet Airlines Inc.,2013-11-05,97219
ExpressJet Airlines Inc.,2013-11-06,98597
ExpressJet Airlines Inc.,2013-11-07,97972
ExpressJet Airlines Inc.,2013-11-08,97589
ExpressJet Airlines Inc.,2013-11-09,55261
ExpressJet Airlines Inc.,2013-11-10,86152
ExpressJet Airlines Inc.,2013-11-11,97589
ExpressJet Airlines Inc.,2013-11-12,97690
ExpressJet Airlines Inc.,2013-11-13,98597
ExpressJet Airlines Inc.,2013-11-14,97443
ExpressJet Airlines Inc.,2013-11-15,96581
ExpressJet Airlines Inc.,2013-11-16,55261
ExpressJet Airlines Inc.,2013-11-17,87500
ExpressJet Airlines Inc.,2013-11-18,97589
ExpressJet Airlines Inc.,2013-11-19,97690
ExpressJet Airlines Inc.,2013-11-20,98910
ExpressJet Airlines Inc.,2013-11-21,97756
ExpressJet Airlines Inc.,2013-11-22,98299
ExpressJet Airlines Inc.,2013-11-23,55178
ExpressJet Airlines Inc.,2013-11-24,86271
ExpressJet Airlines Inc.,2013-11-25,82885
ExpressJet Airlines Inc.,2013-11-26,94588
ExpressJet Airlines Inc.,2013-11-27,101534
ExpressJet Airlines Inc.,2013-11-28,51479
ExpressJet Airlines Inc.,2013-11-29,49643
ExpressJet Airlines Inc.,2013-11-30,85889
ExpressJet Airlines Inc.,2013-12-01,101860
ExpressJet Airlines Inc.,2013-12-02,98422
ExpressJet Airlines Inc.,2013-12-03,94062
ExpressJet Airlines Inc.,2013-12-04,88666
ExpressJet Airlines Inc.,2013-12-05,87299
ExpressJet Airlines Inc.,2013-12-06,88612
ExpressJet Airlines Inc.,2013-12-07,46872
ExpressJet Airlines Inc.,2013-12-08,75932
ExpressJet Airlines Inc.,2013-12-09,88612
ExpressJet Airlines Inc.,2013-12-10,89047
ExpressJet Airlines Inc.,2013-12-11,88727
ExpressJet Airlines Inc.,2013-12-12,88466
ExpressJet Airlines Inc.,2013-12-13,88612
ExpressJet Airlines Inc.,2013-12-14,46872
ExpressJet Airlines Inc.,2013-12-15,75932
ExpressJet Airlines Inc.,2013-12-16,88612
ExpressJet Airlines Inc.,2013-12-17,89047
ExpressJet Airlines Inc.,2013-12-18,87623
ExpressJet Airlines Inc.,2013-12-19,90914
ExpressJet Airlines Inc.,2013-12-20,91282
ExpressJet Airlines Inc.,2013-12-21,63424
ExpressJet Airlines Inc.,2013-12-22,72136
ExpressJet Airlines Inc.,2013-12-23,88899
ExpressJet Airlines Inc.,2013-12-24,43982
ExpressJet Airlines Inc.,2013-12-25,41539
ExpressJet Airlines Inc.,2013-12-26,76192
ExpressJet Airlines Inc.,2013-12-27,89016
ExpressJet Airlines Inc.,2013-12-28,61245
ExpressJet Airlines Inc.,2013-12-29,73551
ExpressJet Airlines Inc.,2013-12-30,89443
ExpressJet Airlines Inc.,2013-12-31,46158
Frontier Airlines Inc.,2013-01-01,3240
Frontier Airlines Inc.,2013-01-02,3240
Frontier Airlines Inc.,2013-01-03,3240
Frontier Airlines Inc.,2013-01-04,3240
Frontier Airlines Inc.,2013-01-05,3240
Frontier Airlines Inc.,2013-01-06,3240
